task_name,vector_size,cpu_load_%,gpu_util_%,gpu_mem_%,cpu_time_ms,gpu_time_ms,scheduler_choice,overhead
vector_add,5075797,21.4,51,96.63710104217554,2.9694,10.0485,1,0.29550679205851615
vector_add,18432079,18.4,34,96.63710104217554,10.0785,39.6708,1,0.2540533591457697
vector_add,5341154,16.1,34,96.63710104217554,3.2435,10.8001,1,0.30032129332135815
vector_add,15397774,19.4,34,96.63710104217554,13.1298,32.9431,1,0.39855994123200306
vector_add,28665540,24.6,34,96.63710104217554,16.8997,61.3315,1,0.27554682341048237
vector_add,4542343,20.7,26,96.63710104217554,3.2637,8.2698,1,0.39465283320031924
vector_add,41105899,14.4,26,96.63710104217554,24.7147,86.5485,1,0.28555896404905917
vector_add,33072192,24.9,0,96.63710104217554,12.3015,69.7754,1,0.17630138988812677
vector_add,12427725,41.2,0,96.63710104217554,7.6217,10.6547,1,0.7153368935774822
vector_add,28081791,29.8,0,96.63710104217554,15.9841,23.5315,1,0.6792639653230775
vector_add,6411645,19.2,0,96.63710104217554,3.9695,5.5839,1,0.7108830745536274
vector_add,34535885,34.7,19,96.63710104217554,15.4942,28.9249,1,0.5356699591009821
vector_add,29140258,23.0,19,96.63710104217554,13.1116,62.3421,1,0.21031694472916374
vector_add,23236540,21.6,0,96.63710104217554,9.3602,49.3292,1,0.1897496817300909
vector_add,30268188,16.4,0,96.63710104217554,17.3535,64.1925,1,0.27033531954667606
vector_add,15478056,20.8,0,96.63710104217554,6.9891,33.2431,1,0.21024212543354862
vector_add,49456022,14.7,0,96.63710104217554,43.6859,105.1238,1,0.41556621811616395
vector_add,21085039,22.1,0,96.63710104217554,8.9924,44.802,1,0.2007142538279541
vector_add,15580093,26.8,0,96.63710104217554,9.9087,33.2913,1,0.29763631939876184
vector_add,43072809,16.8,0,96.63710104217554,43.1866,91.2691,1,0.47317876477362
vector_add,21553667,26.5,0,96.63710104217554,8.9487,18.092,1,0.4946219323457883
vector_add,5886550,15.5,0,96.63710104217554,3.9059,5.0452,1,0.7741814001427099
vector_add,4265690,34.3,0,96.63710104217554,2.742,3.5236,1,0.7781814053808604
vector_add,6474625,42.9,17,96.63710104217554,3.1745,5.6054,1,0.5663288971349056
vector_add,33741712,23.5,17,96.63710104217554,29.3059,28.0627,0,1.044300797856229
vector_add,17246968,23.7,17,96.63710104217554,6.1455,14.548,1,0.42242919989001926
vector_add,3444536,19.5,0,96.63710104217554,1.7234,2.5098,1,0.686668260419157
vector_add,37754106,10.5,0,96.63710104217554,19.708,79.3764,1,0.24828538457274452
vector_add,15138323,14.5,0,96.63710104217554,7.8232,12.8963,1,0.6066236052201018
vector_add,5258315,21.9,62,96.63710104217554,3.3579,4.5332,1,0.7407350216182829
